name 	 ottid 	 sources 	 node_id 	 notes
Colepidae	1063558	ncbi:6002,worms:163181,gbif:7907941,irmng:113188	ott1063558	
Dendrocoelidae	219248	ncbi:27893,worms:394910,gbif:6366,irmng:112340	ott219248	
Rhiscosomididae	3516289	worms:888810,gbif:4003,irmng:112793	ott3516289	
Chaetostephanidae	3583435	worms:101077,gbif:6312,irmng:107547	ott3583435	
Phlyctidaceae	199502	if:82017,ncbi:291600,worms:426153,gbif:5838,irmng:108136	ott199502	
Phycidae	659851	ncbi:163113,worms:125475,gbif:7665,irmng:115065	ott659851	
Scathophagidae	184523	ncbi:43756,worms:150956,gbif:1555553,irmng:116670,irmng:105319	ott184523	
Guembelitriidae	432961	ncbi:478573,worms:526504,gbif:4901306,irmng:114805	ott432961	
Microthyriaceae	95051	if:81008,ncbi:281213,worms:100039,gbif:4808,irmng:101007	ott95051	
Thermofilaceae	1032624	silva:X99564/#5,ncbi:114378,worms:559464,gbif:3800,irmng:106066	ott1032624	
Methanospirillaceae	302700	silva:M60880/#5,ncbi:196137,worms:416258,gbif:3806,irmng:106114	ott302700	
Rhabdodemaniidae	967055	ncbi:129897,worms:2206,gbif:2576,irmng:106575	ott967055	
Bovichtidae	215316	ncbi:36203,worms:151403,gbif:4252,gbif:4284947,irmng:105205	ott215316	
Cavenderiaceae	7041852	ncbi:2058184,gbif:10607259	ott7041852	
Calycodidae	3669968	worms:108444,gbif:6430,irmng:109565	ott3669968	
Apseudidae	657524	worms:136153,ncbi:116695,gbif:5420,irmng:110180	ott657524	
Mantispidae	896452	ncbi:34746,gbif:5470,irmng:101368	ott896452	
Tetracampidae	991900	ncbi:108386,gbif:3746,irmng:103716	ott991900	
Aribatidae	3531564	gbif:7404,irmng:118443	ott3531564	
Dimarcusidae	3663023	ncbi:1292249,worms:479229,gbif:3268618,irmng:121237,irmng:118378	ott3663023	
Karreriidae	4918828	worms:465837,gbif:7621500,irmng:102262	ott4918828	
Coreidae	625295	ncbi:186376,gbif:9649,irmng:101739	ott625295	
Desmidocercidae	3588588	ncbi:2072719,worms:22870,gbif:4346604,irmng:105384	ott3588588	
Mourellinidae	4149370	worms:578753,gbif:6487066,irmng:121543	ott4149370	
Colubrariidae	4959696	worms:411754,gbif:3243461,irmng:111665	ott4959696	
Scolopendridae	61461	ncbi:41363,worms:450025,gbif:4084,irmng:114630	ott61461	
Canopidae	47490	ncbi:236380,gbif:3266513,irmng:108563	ott47490	
Hesseidae	4925850	if:90513,gbif:8130829,irmng:113101	ott4925850	
Lineolariidae	4713194	worms:266957,gbif:3983	ott4713194	
Nesomyidae	671055	ncbi:337673,gbif:3240581,irmng:116815	ott671055	
Orycteropodidae	561103	ncbi:9816,gbif:9470,irmng:103170	ott561103	
Cyllopodidae	5504726	worms:458667,gbif:7983	ott5504726	
Caligidae	430267	ncbi:72034,worms:135513,gbif:9171,irmng:110146	ott430267	
Cryptomycocolacaceae	731361	if:82033,ncbi:269806,gbif:7606,irmng:106284	ott731361	
Leotiomycetidae	5344705	if:90517,worms:172227	ott5344705	
Macrophthalmidae	959840	worms:439151,ncbi:1293059,gbif:3254038,irmng:117761	ott959840	
Circoporidae	5157744	worms:367365,gbif:8311783,irmng:115342	ott5157744	
Leucosoleniidae	677195	ncbi:257001,worms:131616,gbif:7753,irmng:114667	ott677195	
Hydrogenothermaceae	193011	silva:AB005735/#5,ncbi:224027,worms:559827,gbif:4900447,irmng:106061	ott193011	
Elpidiidae	313774	ncbi:864676,worms:123191,gbif:9553,irmng:110442	ott313774	
Trichosomoididae	3593123	ncbi:1579051,worms:391939,gbif:4350627,irmng:120537	ott3593123	
Andesianidae	821289	ncbi:753616,gbif:10109842	ott821289	
Marattiidae	24283	ncbi:1521259,worms:886377	ott24283	
Bolivinellidae	4806370	worms:478562,gbif:4907921,irmng:100929	ott4806370	
Cercopithecidae	842868	ncbi:9527,gbif:9622,irmng:104633	ott842868	
Alatinidae	845728	worms:266977,ncbi:655441,gbif:8157,irmng:106676	ott845728	
Natalimyzidae	141073	ncbi:1262361,gbif:5568	ott141073	
Anhangueridae	4128936	gbif:4818525,irmng:116951	ott4128936	
Pseudophasmatidae	277522	ncbi:58556,gbif:7515,irmng:106853	ott277522	
Pygidicranidae	905305	ncbi:202347,gbif:3264062,irmng:101001	ott905305	
Bathyteuthidae	906070	worms:11745,ncbi:61691,gbif:6828,irmng:110510	ott906070	
Shandongornipodidae	4142500	gbif:4966389	ott4142500	
Ovulinatidae	166755	ncbi:985829	ott166755	
Calescharidae	4149551	worms:110732,gbif:2106,irmng:115740	ott4149551	
Pseudopulicidae	6290852	gbif:8527148	ott6290852	
Pseudamphilochidae	4674853	worms:176881,gbif:4304239,irmng:106972	ott4674853	
Strigulaceae	994303	if:81870,ncbi:714593,gbif:1945,irmng:110339	ott994303	
Trouessartiidae	74532	ncbi:296192,gbif:3252756,irmng:109403	ott74532	
Ollulanidae	3587578	ncbi:2126742,gbif:4281875,irmng:110791	ott3587578	
Stomozoidae	3646175	worms:248204,gbif:7342,irmng:108084	ott3646175	
Dacrymycetaceae	234863	if:81853,ncbi:5254,gbif:7605,irmng:110185	ott17233	
Pallaseidae	404130	worms:547922,ncbi:315689,gbif:5864239,irmng:121042	ott404130	
Ceratoppiidae	400345	ncbi:503581,gbif:3620,irmng:117569	ott400345	
Corymorhidae	6372080	gbif:8641577	ott6372080	
Calocalanidae	102939	ncbi:749174	ott102939	
Strasburgeriaceae	963349	ncbi:125054,gbif:3659525,irmng:115558	ott963349	
Selenaionidae	7060080	ncbi:2600626	ott7060080	
Escharellidae	4953386	worms:152301,gbif:3267964,irmng:104770	ott4953386	
Glyphocrangonidae	256087	worms:106783,ncbi:516940,gbif:8040,irmng:109144	ott256087	
Micropsammidae	4701068	ncbi:386819,gbif:4542881,irmng:105320	ott4701068	
Anostostomatidae	277518	ncbi:108522,worms:989454,gbif:3992,irmng:105794,irmng:109957	ott277518	
Raphidascarididae	447113	ncbi:59249,worms:731849,gbif:6756616,irmng:120553	ott447113	
Aplocheilidae	708884	ncbi:28778,worms:154441,gbif:7337,irmng:106404	ott708884	
Leptoplanidae	232962	ncbi:31248,worms:142062,gbif:6373,irmng:113052	ott232962	
Pelecanoididae	904487	ncbi:37076,worms:225743,gbif:9330,irmng:100639	ott904487	
Stylonemataceae	680420	ncbi:446133,worms:368890,gbif:4955,irmng:104437	ott680420	
Glabratellidae	145056	ncbi:69037,worms:111927,gbif:7502903,irmng:115166	ott145056	
Corystidae	284275	worms:106750,ncbi:331393,gbif:3858,irmng:108287	ott284275	
Hymedesmiidae	196336	ncbi:252956,worms:131655,gbif:8987,irmng:114479	mrcaott16797ott16803	Maps to same node as: Hymedesmiidae - Myxillidae - Coelosphaeridae - Acarnidae
Benthesicymidae	944610	worms:106726,ncbi:111525,gbif:8028,irmng:107107	mrcaott60155ott138020	
Krendowskiidae	3539638	ncbi:1882494,gbif:3666,irmng:108631	ott3539638	
Lovenellidae	4713188	worms:1611,gbif:3984,irmng:108974	mrcaott442ott33385	Maps to same node as: Lovenellidae - Eirenidae
Aneuridae	4225651	gbif:4783573,irmng:114922	ott4225651	
Heliozelidae	882092	ncbi:98953,gbif:6952,gbif:10475799,irmng:109658	ott882092	
Hyacinthaceae	47206	ncbi:44985,gbif:3647445	ott47206	
Rhynchomolgidae	347472	ncbi:298445,worms:128592,gbif:9144,irmng:106845	ott347472	
Ammodesmidae	3513952	worms:888677,gbif:4018,irmng:111661	ott3513952	
Cerylidae	1040908	ncbi:57383	ott1040908	
Ammoxenidae	4696074	ncbi:243497,gbif:3396,irmng:108453	mrcaott432787ott1000422	
Parapseudidae	580484	worms:136156,ncbi:764965,gbif:5425,irmng:106385	ott580484	
Lethrinidae	563254	ncbi:30848,worms:151458,gbif:8540,irmng:110350	ott563254	
Disceliaceae	538343	ncbi:130432,gbif:4644,irmng:114608	ott538343	
Galbulidae	484892	ncbi:118185,gbif:5244,irmng:108493	ott484892	
Xenocaligonellididae	4698780	gbif:4652682,irmng:108851	ott4698780	
Agapythidae	3356276	ncbi:1605722,gbif:4290627,irmng:119939	ott3356276	
Acanthopidae	501109	ncbi:268311,gbif:9165,irmng:117966	ott501109	
Exormothecaceae	272737	ncbi:179053,gbif:6111,irmng:114860	ott272737	
Helminthoglyptidae	760989	ncbi:90001,gbif:6539,irmng:110643	ott760989	
Haplosplanchnidae	763989	ncbi:116869,worms:108423,gbif:2525,irmng:113709	ott763989	
Lasiosphaeriaceae	234778	if:80930,ncbi:42302,worms:100064,gbif:4162,irmng:106805	ott234778	
Urocyclidae	774790	worms:867822,ncbi:424179,gbif:3244296,irmng:114083	ott774790	
Spirostreptidae	129830	ncbi:118477,worms:888788,gbif:7157,irmng:110087	ott129830	
Protostrongylidae	146394	ncbi:148101,gbif:7019,irmng:115610	ott146394	
Scouleriaceae	47740	ncbi:114660,gbif:4278812	mrcaott1769ott454747	
Gengidae	4201111	gbif:4493,irmng:109630	ott4201111	
Dinopercidae	413563	ncbi:428439,worms:151435,gbif:4266,irmng:106171	ott413563	
Pseudodendromonadaceae	4026243	worms:368713,gbif:4597,irmng:105467	ott4026243	
Bifidobacteriaceae	697659	silva:D86182/#5,ncbi:31953,worms:559795,gbif:3847,irmng:107025	ott697659	
Ametropodidae	796478	ncbi:219475,gbif:7867,irmng:101089	ott796478	
Sporolactobacillaceae	68424	silva:D16269/#5,ncbi:186821,worms:571474,gbif:7793,irmng:115433	ott68424	
Nesticidae	173745	ncbi:44401,worms:231924,gbif:9565,irmng:100368	ott173745	
Bradynobaenidae	978781	ncbi:237715,gbif:4298487,irmng:108556	ott978781	
Bathysquillidae	5090924	worms:136086,ncbi:2034293,gbif:5407,irmng:108871	ott5090924	
Aramidae	915649	ncbi:54354,worms:414765,gbif:7514,irmng:105707	ott915649	
Capsalidae	362790	ncbi:66919,worms:119225,gbif:3211,irmng:109567	ott362790	
Urogyridae	7989106	gbif:9249727	ott7989106	
Urastomidae	93087	ncbi:52047,worms:142080,gbif:4344016,irmng:115275	ott93087	
Tryphanidae	2987181	worms:101425,gbif:4316572,irmng:121816	ott2987181	
Amoenacaridae	5128225	gbif:6880626,irmng:120236	ott5128225	
Cytididae	4150714	worms:467895,gbif:5654,irmng:105493	ott4150714	
Sphaeropauropodidae	3518904	ncbi:1366118,gbif:2935,irmng:119214	ott3518904	
Splanchnotrophidae	2959453	ncbi:1667212,worms:346002,gbif:5056,irmng:106725	ott2959453	
Rhabdochonidae	424310	ncbi:397501,worms:22902,gbif:4346592,irmng:106261	ott424310	
Sarocladiaceae	7519391	ncbi:2502719	ott7519391	
Symphyodontaceae	796441	ncbi:245473,gbif:5838255	mrcaott110242ott270126	
Hemisarcoptidae	207200	ncbi:223461,gbif:6097,irmng:110987	ott207200	
Paracalliopiidae	17812	worms:547960,ncbi:359161,gbif:6039,irmng:108012	ott17812	
Farrellidae	932879	ncbi:97260,worms:467902,gbif:3492,irmng:105876	ott932879	
Halophilosciidae	983789	worms:146963,ncbi:524922,gbif:5360,irmng:106400	ott983789	
Pleistophoridae	1013219	if:90606,ncbi:35232,worms:391982,gbif:7908676,irmng:112802	ott1013219	
Phaeodinidae	4005459	ncbi:1572408,worms:367354,gbif:4896584,irmng:111856	ott4005459	
Mellitidae	3650800	ncbi:39184,worms:158063,gbif:9519,irmng:101561	ott3650800	
Hystricidae	220323	ncbi:10135,gbif:9705,irmng:104225	ott220323	
Neckeraceae	746390	ncbi:67442,gbif:4665,irmng:113754	mrcaott3217ott11727	
Calometridae	4950809	ncbi:1332111,worms:246668,gbif:3250010,irmng:110039	ott4950809	
Bodotriidae	1080846	worms:110378,ncbi:94525,gbif:9674,irmng:108875	ott1080846	
Melanocetidae	313274	ncbi:181423,worms:125494,gbif:3877,irmng:111641	ott313274	
Uronemataceae	5602200	ncbi:1725055,gbif:9723622	ott5602200	
Entomophthoraceae	167672	if:80737,ncbi:34481,gbif:4090,irmng:110197	ott167672	
Scelembiidae	417125	ncbi:1215150,gbif:7563664	ott417125	
Cymodoceaceae	897365	ncbi:25926,worms:143768,gbif:9640,irmng:114039	mrcaott30666ott91974	
Carnoyidae	3592459	ncbi:1291399,gbif:4631008,irmng:118690	ott3592459	
Geophilidae	515483	ncbi:60155,worms:105475,gbif:4080,irmng:114833	ott515483	
Oceanospirillaceae	767327	silva:U58339/#5,ncbi:135620,worms:393045,gbif:5188,irmng:115053	ott767327	
Glaresidae	738375	ncbi:110045,gbif:4243,irmng:106530	ott738375	
Segniliparaceae	714253	silva:AB089078/#5,ncbi:316606,gbif:3843,irmng:106929	ott714253	
Ungulatellidae	4806743	worms:526499,gbif:4891984,irmng:115451	ott4806743	
Dinomycetaceae	5405980	ncbi:1477493,gbif:8311907	ott5405980	
Betulaceae	791138	ncbi:3514,gbif:4688,irmng:115922	ott791138	
Leskeaceae	1007602	ncbi:84224,gbif:4653,irmng:113471	mrcaott3217ott11137	
Gnathiidae	657523	worms:118278,ncbi:96843,ncbi:116696,gbif:9692,irmng:109145	ott657523	
Gyrinocheilidae	239841	ncbi:30726,worms:154638,gbif:3386,irmng:112333	ott239841	
Aristiidae	4675083	worms:236740,ncbi:1732361,gbif:4417,irmng:107141	ott4675083	
Nitriliruptoraceae	454291	silva:AB038407/#5,ncbi:596498,gbif:8214254	ott454291	
Colobathristidae	47494	ncbi:236389,gbif:4290007,irmng:110916	ott47494	
Thermoflexaceae	5357163	ncbi:1495648,gbif:9081934	ott5357163	
Dorcasiidae	1053849	worms:871060,ncbi:216407,gbif:3244145,irmng:114115	ott1053849	
Discorbinellidae	4919049	ncbi:1659693,worms:111920,gbif:7748013,irmng:101397	ott4919049	
Uradiophoridae	449103	ncbi:947087,worms:562786,gbif:7752627,irmng:114663	ott449103	
Centromonadaceae	4734871	gbif:4907250,irmng:105295	ott4734871	
Audyanidae	4700443	gbif:4653822,irmng:105915	ott4700443	
Paratanaidae	1026716	worms:136162,ncbi:117988,gbif:5426,irmng:111059	ott1026716	
Dipylidiidae	857284	ncbi:109303,gbif:4412667,irmng:107039	ott857284	
Phytolaccaceae	216633	ncbi:3525,worms:414863,gbif:2516,irmng:117021	mrcaott34160ott121323	
Trictenotomidae	897727	ncbi:432918,gbif:4290671,irmng:111105	ott897727	
Coleosporiaceae	404609	if:80623,ncbi:106328,gbif:7589,irmng:107083	ott404609	
Pseudocheiridae	141236	ncbi:37889,gbif:9374,irmng:104385	ott141236	
Odontaspididae	400232	ncbi:7802,worms:105704,gbif:2202,gbif:4288060,irmng:113901	mrcaott73662ott73672	Maps to same node as: Odontaspididae - Alopiidae
Ariolimacidae	4958075	worms:867830,ncbi:2058271,gbif:6879769,irmng:119786	ott4958075	
Ochlesidae	4674768	worms:177027,ncbi:1732343,gbif:8005,irmng:109086,irmng:106568	ott4674768	
Eremaeidae	658385	ncbi:503610,gbif:7421,irmng:114109	ott658385	
Epidermoptidae	940008	ncbi:387945,gbif:4547581,irmng:108951	ott940008	
Malleidae	466189	worms:23067,ncbi:102634,gbif:3466,irmng:104977	ott466189	
Aulonocnemidae	4641881	gbif:2934	ott4641881	
Phallogastraceae	4100354	if:80315,gbif:3295,irmng:104927	mrcaott14806ott18572	
Polyartemiidae	921372	ncbi:77786	ott921372	
Archaeorhizomycetaceae	600871	if:561764,ncbi:1075814,gbif:8392964,irmng:120746	ott600871	
Tubiluchidae	269928	ncbi:121010,worms:101079,gbif:4282145,irmng:113713	ott269928	
Ericaceae	66730	ncbi:4345,worms:425994,gbif:2505,gbif:2506,irmng:114197	ott66730	
Anatinellidae	4967038	worms:489098,ncbi:2109555,gbif:3247646,irmng:111616	ott4967038	
Spelaeorhynchidae	85689	ncbi:704113,gbif:4663752,irmng:107501	ott85689	
Hormogastridae	573152	ncbi:169938,gbif:3267611,irmng:107765	ott573152	
Squatinidae	909557	ncbi:55140,worms:105717,gbif:2185,irmng:114215	ott78477	
Heterorhabdidae	546450	ncbi:201610,worms:104087,gbif:4960,irmng:109235	ott546450	
Eophliantidae	4674787	worms:176811,gbif:4432,irmng:109170	ott4674787	
Lekythoporidae	4149577	worms:174216,gbif:5822,irmng:103738	ott4149577	
Pyrgodesmidae	317355	ncbi:245713,worms:888770,gbif:8241,irmng:112790	ott317355	
Pagurapseudopsididae	2989440	worms:246701,gbif:4313489,irmng:114737	ott2989440	
Omphalometridae	694132	ncbi:116942,gbif:3192,irmng:109483	ott694132	
Caballerotrematidae	5974251	ncbi:1775836	ott5974251	
Diversisporaceae	1059385	if:82125,ncbi:308925,gbif:7623,irmng:107036	ott1059385	
Achipteriidae	99287	ncbi:229765,worms:449178,gbif:3606,irmng:115048	ott99287	
Alphamycetaceae	752067	if:511771,ncbi:1167809,gbif:3270907,irmng:117801	ott752067	
Abelsporidae	4038895	if:90822,worms:559076,gbif:8229667,irmng:121432	ott4038895	
Neobursaridiidae	2826215	gbif:7905765,irmng:114790	ott2826215	
Triticellidae	888926	ncbi:626279,worms:110801,gbif:3507,irmng:109506	ott888926	
Horaiclavidae	2909996	worms:577985,ncbi:1340155,gbif:6104321,irmng:119817	ott2909996	
Calymperaceae	671412	ncbi:65542,gbif:4670,irmng:114204	ott671412	
Cancrincolidae	977886	ncbi:84302,irmng:106585	ott977886	
Trochamminidae	624131	ncbi:164126,worms:111975,gbif:7836046,irmng:114446	ott624131	
Microlepadidae	2958283	worms:733036,gbif:4303293,irmng:108091	ott2958283	
Lonchodidae	952021	ncbi:2506049,gbif:3259900,irmng:109850	ott952021	
Trichiuridae	804461	ncbi:27770,worms:125571,gbif:8600,irmng:114166	ott804461	
Apogonidae	823203	ncbi:83881,worms:125518,gbif:4236,irmng:114882	ott823203	
Ascouracaridae	970082	ncbi:474111,gbif:4547283,irmng:105914	ott970082	
Campanulinidae	612081	worms:1607,ncbi:6098,gbif:3948,irmng:108408	ott981800	
Microstomidae	490205	ncbi:52055,worms:142053,gbif:6382,irmng:114256	ott490205	
Parapithecidae	4941653	gbif:3239597,irmng:103548	ott4941653	
Polycopidae	634810	ncbi:178862,worms:127484,gbif:9192,irmng:100105	ott634810	
Amphifilaceae	5579196	ncbi:1678346,gbif:7548998	ott5579196	
Cetopsidae	609248	ncbi:31011,worms:154620,worms:267148,gbif:8976,gbif:4286733,irmng:111440	ott609248	
Thaumatoneuridae	5264801	ncbi:1407459,gbif:8583436	ott5264801	
Catenulisporaceae	1016987	silva:AB180773/#5,ncbi:414877,gbif:3830,irmng:104674	ott1016987	
Doassansiaceae	690718	if:82116,ncbi:62630,gbif:3268,irmng:105757	ott690718	
Blepharidophyllaceae	1038563	ncbi:984547,gbif:6140	ott1038563	
Ectolechiaceae	116704	if:80723,ncbi:284053,irmng:107675	ott116704	
Reticulomyxidae	173950	ncbi:188961,worms:22723,gbif:7719969,irmng:114985	ott173950	
Fibrobacteraceae	220318	silva:L35547/#5,ncbi:204431,worms:571287,gbif:4703,irmng:112269	ott220318	
Phyllodocidae	890240	ncbi:195257,worms:931,gbif:6973,irmng:108670	ott890240	
Titiscaniidae	5681234	worms:225429,irmng:111033	ott5681234	
Feaellidae	63178	ncbi:534936,gbif:7651,irmng:107386	ott63178	
Alxasauridae	4127539	gbif:4822886,irmng:118147	ott4127539	
Physodermataceae	1048532	if:81168,ncbi:109873,gbif:3816,irmng:109326	ott1048532	
Thalasseleotrididae	4949101	ncbi:1489881,worms:714656,gbif:7009704,irmng:120685	ott4949101	
Phymatidae	1084568	ncbi:237172,gbif:3265969,irmng:104826	ott1084568	
Fritillariidae	4116915	ncbi:2507558,worms:103354,gbif:5224,irmng:107603	ott4116915	
Caryophyllaeidae	14981	ncbi:108241,worms:104925,gbif:3268515,irmng:110370	ott14981	
Sapygidae	517510	ncbi:237714,gbif:4298486,irmng:110802	ott517510	
Kokiriidae	757909	ncbi:177857,gbif:4394,irmng:109907	ott757909	
Tubulozetidae	3529334	gbif:7481,irmng:119613	ott3529334	
Calyceraceae	824916	ncbi:41860,gbif:6756,irmng:119170	ott824916	
Salangidae	610352	ncbi:182234,worms:154213,gbif:4227,irmng:112636	mrcaott9650ott34699	
Stigmatoechidae	4150925	worms:467891,gbif:5697,irmng:104378	ott4150925	
Microhylidae	1062202	ncbi:8427,gbif:6741,irmng:104682	ott1062202	
Fischerinidae	4804494	worms:111896,gbif:7583538,irmng:104542	ott4804494	
Tingupidae	3516292	worms:888793,gbif:4006,irmng:110090	ott3516292	
Gemmocystidae	2821957	worms:562796,gbif:7696502,irmng:100169	ott2821957	
Megacelaenopsidae	4698643	gbif:4664841,irmng:108480	ott4698643	
Caldicoprobacteraceae	139073	silva:AB237712/#5,ncbi:715221,gbif:7751229	ott139073	
Verneuilinidae	4806320	worms:111977,gbif:4381192,irmng:102242	ott4806320	
Dermatophilaceae	856851	silva:M59057/#5,ncbi:85018,worms:559624,gbif:8077,irmng:108709	ott856851	
Paradoliopsidae	3644350	worms:255185,gbif:3393,irmng:107606	ott3644350	
Brisingidae	258321	ncbi:105865,worms:123119,gbif:6007,irmng:101141	ott258321	
Mastigophorophyllidae	3516427	ncbi:421794,worms:888741,gbif:8556,irmng:111245	ott3516427	
Heterenchelyidae	726663	ncbi:556143,worms:125429,gbif:7167,irmng:114343	ott726663	
Zancleopsidae	4713001	worms:266976,gbif:7306,irmng:108276	ott4713001	
Meandrinidae	17587	worms:196101,ncbi:51102,gbif:8216,irmng:100500,irmng:117414	mrcaott50354ott50367	
Guamatelaceae	1092293	ncbi:511195,gbif:3744289,irmng:118778	ott1092293	
Pylaisiaceae	7044547	ncbi:2231517	mrcaott44521ott62754	
Websdaneaceae	5260748	if:82082,gbif:7573,irmng:107915	ott5260748	
Filichonidae	2828912	worms:105941,gbif:8390113,irmng:113007	ott2828912	
Calloriaceae	7517138	ncbi:2576002,gbif:3558242	ott7517138	
Eriocottidae	147709	ncbi:753496,gbif:6947,irmng:110420	ott147709	
Hungarohydracaridae	4700949	gbif:4541933,irmng:115710	ott4700949	
Daphniphyllaceae	1086379	ncbi:4386,gbif:4261950,irmng:112822	ott1086379	
Paraphyllinidae	519411	worms:135232,ncbi:880250,gbif:9249,irmng:108034	ott519411	
Litogastroidae	6184692	gbif:8666739	ott6184692	
Ochodaeidae	163815	ncbi:110055,gbif:9523,irmng:106792	ott163815	
Nearctodesmidae	3513822	ncbi:421849,worms:888746,gbif:8237,irmng:106435	ott3513822	
Victorellidae	2935359	worms:110803,gbif:6905,irmng:109508	ott2935359	
Botryosphaeriaceae	33903	if:80530,ncbi:45131,worms:147609,gbif:4791,irmng:106361	ott641496	Maps to same node as: Botryosphaeriaceae - Melanopsaceae
Lyocyclidae	5704606	worms:590777,gbif:6492174	ott5704606	
Bivesiculidae	317719	ncbi:73344,worms:411241,gbif:2539,irmng:110532,irmng:110355	ott317719	
Hamamelidaceae	737324	ncbi:42216,gbif:2500,irmng:113911	mrcaott2464ott51524	
Celleporidae	882018	ncbi:97247,worms:110736,gbif:2110,irmng:105077	ott882018	
Ischnochitonidae	895079	worms:69,ncbi:27822,gbif:7625,irmng:104700,irmng:111136	ott895079	
Pythidae	725635	ncbi:295957,gbif:4757,irmng:104669	ott725635	
Powellomycetaceae	1680	if:519601,ncbi:1134080,gbif:7753291	ott1680	
Ixodorhynchidae	4700455	gbif:4548786,irmng:108573	ott4700455	
Acoetidae	965466	ncbi:55700,worms:19199,gbif:2311439,irmng:104334	ott965466	
Lynceidae	950549	ncbi:77667,worms:593144,gbif:7640,irmng:109610	ott950549	
Petermanniaceae	695980	ncbi:293660,gbif:3736,irmng:119588	ott695980	
Mycosphaerellaceae	827790	if:81043,ncbi:93133,worms:100041,gbif:4797,irmng:106802	ott971709	Maps to same node as: Bionectriaceae - Ophiostomataceae - Hypocreaceae - Ophiocordycipitaceae - Clavicipitaceae - Cordycipitaceae - Mycosphaerellaceae - Magnaporthaceae - Plectosphaerellaceae - Calosphaeriaceae - Cladosporiaceae - Annulatascaceae - Nectriaceae - Herpotrichiellaceae - Boliniaceae - Ceratocystidaceae
Nakamurellaceae	805878	silva:Y08541/#5,ncbi:85031,gbif:3839,irmng:104802,irmng:104804	ott805878	
Nubeculariidae	4802708	worms:111899,gbif:7877771,irmng:104543	ott4802708	
